App Start Logs,App ID,Action,Worker Type,Lead Time,Reason Description,Reason Type
2022-11-30 3:30:00,635745b47abeab01b655e148,USER_CANCEL,Electrician,94.906111,,NONE
2022-12-01 3:30:00,635745d2ee9a7c01b57d0c04,APP_CLAIM,Electrician,528.806111,,
2022-12-01 3:30:00,635745d2ee9a7c01b57d0c04,APP_CLAIM,Electrician,744.6075,,
2022-12-01 3:30:00,635745d2ee9a7c01b57d0c04,USER_CANCEL,Electrician,38.772778,,NONE
2022-12-02 3:30:00,635d7325b45b3601b5f61e89,APP_CLAIM,Electrician,768.603056,,
2022-12-06 3:30:00,635d73748d58bd01b4b2dcc5,APP_CLAIM,Electrician,582.428056,,
2022-12-06 3:30:00,635d736b47c49501b46ca611,APP_CLAIM,Electrician,864.581667,,
2022-12-06 3:30:00,635d73748d58bd01b4b2dcc5,USER_CANCEL,Electrician,158.770833,,NONE
2022-12-07 3:30:00,635d73dfb45b3601b5f62b63,APP_CLAIM,Electrician,606.419722,,
2022-12-07 3:30:00,635d73deb45b3601b5f62b5a,APP_CLAIM,Electrician,888.575556,,
2022-12-08 3:30:00,635d73e28d58bd01b4b2e5ac,APP_CLAIM,Electrician,912.569722,,
2022-12-09 3:30:00,635d740547c49501b46cb04c,APP_CLAIM,Electrician,936.564722,,
2022-12-10 3:30:00,635d74098d58bd01b4b2e71e,APP_CLAIM,Electrician,702.131944,,
2022-12-12 3:30:00,635d6c45b45b3601b5f5c8c0,APP_CLAIM,Electrician,726.386667,,
2022-12-12 3:30:00,635d6c45b45b3601b5f5c8c0,APP_CLAIM,Electrician,1008.554167,,
2022-12-13 3:30:00,635d74e8b45b3601b5f63ed6,APP_CLAIM,Electrician,1032.543889,,
2022-12-15 3:30:00,635d749447c49501b46cb5ba,APP_CLAIM,Electrician,1080.537778,,
2022-12-16 3:30:00,635d744f8d58bd01b4b2e999,APP_CLAIM,Electrician,1104.532778,,
2022-12-17 3:30:00,635d7448d29ee601b3473a09,APP_CLAIM,Electrician,846.390278,,
2022-12-20 3:30:00,635d74bfb45b3601b5f63904,APP_CLAIM,Electrician,918.334444,,
2022-12-20 3:30:00,635d74bfb45b3601b5f63904,APP_CLAIM,Electrician,1200.526111,,
2022-12-21 3:30:00,635d74bbb45b3601b5f638f2,APP_CLAIM,Electrician,942.322222,,
2022-12-21 3:30:00,635d74bbb45b3601b5f638f2,APP_CLAIM,Electrician,1224.523611,,
2022-12-22 3:30:00,635d7471b45b3601b5f636c6,APP_CLAIM,Electrician,142.645833,,
2022-12-22 3:30:00,635d7471b45b3601b5f636c6,APP_CLAIM,Electrician,1248.520833,,
2022-12-22 3:30:00,635d7471b45b3601b5f636c6,USER_CANCEL,Electrician,2.858056,,NONE
2022-12-23 3:30:00,635d746db45b3601b5f636ac,APP_CLAIM,Electrician,990.29,,
2022-12-23 3:30:00,635d746db45b3601b5f636ac,APP_CLAIM,Electrician,1272.511944,,
2022-12-24 3:30:00,635d743e8d58bd01b4b2e8e8,APP_CLAIM,Electrician,1014.285833,,
2022-12-24 11:30:00,635d72c68d58bd01b4b2d82d,APP_CLAIM,Electrician,126.345278,,
2022-12-24 11:30:00,635d72c68d58bd01b4b2d82d,APP_VERIFY,Electrician,-8.621111,,
2022-12-25 11:00:00,639b5ad602b86401b46616b1,APP_CLAIM,Electrician,149.819444,,
2022-12-25 11:00:00,639b5ad602b86401b46616b1,APP_VERIFY,Electrician,-12.287222,,
2022-12-26 3:30:00,635d6cc7b45b3601b5f5d149,APP_CLAIM,Electrician,1344.586944,,
2022-12-26 23:00:00,639b5b0902b86401b46618a5,APP_CLAIM,Electrician,258.120833,,
2022-12-26 23:00:00,639b5b0902b86401b46618a5,USER_CANCEL,Electrician,186.283611,,NONE
2022-12-27 3:30:00,635d6d0bd29ee601b346cee6,APP_CLAIM,Electrician,105.0175,,
2022-12-27 3:30:00,635d6d0bd29ee601b346cee6,APP_CLAIM,Electrician,1086.378333,,
2022-12-27 3:30:00,635d6d0bd29ee601b346cee6,APP_VERIFY,Electrician,-8.856111,,
2022-12-28 3:30:00,635d6d278d58bd01b4b29297,APP_CLAIM,Electrician,286.440556,,
2022-12-28 3:30:00,635d6d26d29ee601b346cfc7,APP_CLAIM,Electrician,1110.279722,,
2022-12-28 3:30:00,635d6d26d29ee601b346cfc7,APP_CLAIM,Electrician,1392.5,,
2022-12-28 3:30:00,635d6d278d58bd01b4b29297,APP_VERIFY,Electrician,-8.5525,,
2022-12-29 3:30:00,635d6d3a8d58bd01b4b29349,APP_CLAIM,Electrician,1401.653333,,
2022-12-29 3:30:00,635d6d3a8d58bd01b4b29349,APP_CLAIM,Electrician,1134.271111,,
2022-12-30 3:30:00,635d6d59d29ee601b346d1d4,APP_CLAIM,Electrician,334.6025,,
2022-12-30 3:30:00,635d6d588d58bd01b4b29428,APP_CLAIM,Electrician,1158.261667,,
2022-12-30 3:30:00,635d6d59d29ee601b346d1d4,APP_VERIFY,Electrician,-8.905,,
2022-12-31 3:30:00,635d6d7cb45b3601b5f5d78e,APP_CLAIM,Electrician,358.595556,,
2022-12-31 3:30:00,635d6d7cb45b3601b5f5d78e,USER_CANCEL,Electrician,93.6825,,NONE
2023-01-04 3:30:00,639fc64b6e996b01b37b216d,APP_CLAIM,Electrician,159.241389,,
2023-01-04 3:30:00,639fc64b6e996b01b37b216d,APP_VERIFY,Electrician,-8.595278,,
2023-01-05 3:30:00,63aa301c8261fc01b346984a,APP_CLAIM,Electrician,208.124722,,
2023-01-05 3:30:00,63aa301c8261fc01b346984a,CUST_CANCEL_FILLED,Electrician,28.601944,,STAFFED_IN_HOUSE
2023-01-06 3:30:00,63b4ab61bdc53901b48ec206,APP_CLAIM,Electrician,37.328056,,
2023-01-06 3:30:00,63b4ab61bdc53901b48ec206,APP_VERIFY,Electrician,-8.265556,,
